set|hollis-id|title|locator|pub|author|isbn|tbrc-rid
tibetan.other.xml|000827861-X|Tibetan books and newspapers :(Chinese collection) : with bibliograph. notes /by Josef Kolmaš ; [Czechoslovak Acad. of Sciences, Oriental Inst.].|79302154|Wiesbaden :Harrassowitz,1978.|Kolmaš, Josef.|3447019611|
tibetan.other.xml|000830488-2|Le dict de Padma.Padma thang yig. Ms. de Lithang; traduit du thibétainpar Gustave-Charles Toussaint.|57057405 //r832|Paris,E. Leroux,1933.|Ye-śes-mtsho-rgyal,active 8th century.||
tibetan.other.xml|000830598-6|Das tibetanische Totenbuch :oder, Die Nachtod-Erfahrungen auf der Bardo-Stufe : nach der englischen Fassung des Lama Kazi Dawa-Samdup /hrsg. von W. Y. Evans-Wentz ; im Auftrag des Herausgebers neu bearbeitet, kommentiert und eingeleitet von Lama Anagarika Govinda ; übersetzt von Louise Göpfert-March ; mit einem psychologischen Kommentar von C. G. Jung und einer Abhandlung von Sir John Woodroffe.||Olten :Walter,1972, c1971.|Karma-gliṅ-pa,active 14th century.||
tibetan.other.xml|000832086-1|Urkunden, Erlasse und Sendschreiben aus dem Besitz sikkimesischer Adelshäuser und des Klosters Phodang /beschrieben, bearb. u. ed. von Dieter Schuh u. L. S. Dagyab.|79351429|S[ank]t Augustin :VGH Wissenschaftsverlag,1978.||3882800038 :|
tibetan.other.xml|000832273-2|Verse-index of Dharmakīrti's works :(Tibetan versions) /Ernst Steinkellner.|79306090|Wien :Arbeitskreis f. Tibetische u. Buddhistische Studien, Univ. Wien,1977.|Steinkellner, Ernst.||
tibetan.other.xml|000837657-3|Tibetan religious dances :Tibetan text and annotated translation of the ʾChams yig /René de Nebesky-Wojkowitz ; edited by Christoph von Fürer-Haimendorf ; with an appendix by Walter Graf.|81460683 //r884|The Hague :Mouton,c1976.|Nebesky-Wojkowitz, René de.|902797621X|
tibetan.other.xml|000843461-1|The life of Milarepa /a new translation from the Tibetan by Lobsang P. Lhalungpa, in collaboration with Far West Translations.|76046374|New York :Dutton,c1977.|Gtsaṅ-smyon He-ru-ka,1452-1507.|0525474544 :|
tibetan.other.xml|000850820-8|The life and liberation of Padmasambhava =Padma bKa'i Thang /as recorded by Yeshe Tsogyal [i.e. Ye-śes-mtsho-rgyal], rediscovered by Terchen Urgyan Lingpa ; translated into French as Le dict de Padma by Gustave-Charles Toussaint ; translated into English by Kenneth Douglas and Gwendolyn Bays ; corrected with the original Tibetan manuscripts and with an introduction by Tarthang Tulku.|78017445|Emeryville, Calif. :Dharma Pub.,1978.|Ye-śes-mtsho-rgyal,active 8th century.|0913546186 (v. 1) :|
tibetan.other.xml|000869066-9|Index to the Larger Sukhāvatīvyūha sūtra :a Tibetan glossary with Sanskrit and Chinese equivalents /by Hisao Inagaki.|79377229|Kyoto :Nagata Bunshodo,1978.|Inagaki, Hisao,1929-||
tibetan.other.xml|000871583-1|Jubilee volume of the oriental collection, 1951-1976 :papers presented on the occasion of the 25th anniversary of the oriental collection of the Library of the Hungarian Academy of Sciences /edited by Éva Apor.|79383420|Budapest :Library of the Hungarian Academy of Sciences,1978.||9637301216 :|
tibetan.other.xml|000873884-X|Das tibetische Handwerkertum vor 1959 /von Veronika Ronge.|79388483|Wiesbaden :F. Steiner,1978.|Ronge, Veronika.|3515027939|
tibetan.other.xml|000878982-7|Essence of refined gold /by the Third Dalai Lama ; with related texts by the Second and Seventh Dalai Lamas ; translated by Glenn H. Mullin ; illustrated by Kevin Rigby.|79903218 //r842|[Dharamsala] :Tushita Books,c1978.|Bsod-nams-rgya-mtsho,Dalai Lama III,1543-1588.||
tibetan.other.xml|000883642-6|Tibetica Upsaliensia :Handliste der tibetischen Handschriften und Blockdrucke in der Universitätsbibliothek zu Uppsala /zusammengestellt von Helmut Eimer.|80458094|Stockholm :distributed by Almqvist &amp; Wiksell International,1975.||9185092037 :|
tibetan.other.xml|000885144-1|A waterdrop from the glorious sea :a concise account of the advent of Buddhism in general and the teachings of the Sakyapa tradition in particular /compiled by Sherab Gyaltsen Amipa.|80462931|Rikon, Switzerland :Amipa,c1976.|Amipa, Sherab Gyaltsen.||
tibetan.other.xml|000888677-6|Death, intermediate state, and rebirth in Tibetan Buddhism /[commentary and translation by] Lati Rinbochay and Jeffrey Hopkins ; foreword by the Fourteenth Dalai Lama ; assistant editor, Elizabeth Napper.|80477533|London :Rider,1979.|Dbyaṅs-can-dgaʾ-baʾi-blo-gros,A-kya Yoṅs-ʾdzin.|0091393213 (pbk.) :|
tibetan.other.xml|000894835-6|Showing the path to the liberation :a commentary to the Mahamudra prayer Dorje Chang Thungma /by Thrangu Rinpoche ; translated by Shakya Dorje ; edited by Michael L. Lewis.|79902519 /SA/r84|Kathmandu :Lhundrab Teng,[1978]|Thrangu,Rinpoche,1933-||
tibetan.other.xml|000908453-3|Yon-tan gʹzir-gyur-ma =(Fundament der guten Qualitäten) : ein Tsongkhapa Text /Lobsang Dargyay, Tenzin Chhöphel.|79375971|Rikon :Tibet-Institut,1975.|Tsoṅ-kha-pa Blo-bzaṅ-grags-pa,1357-1419.||
tibetan.other.xml|000909277-3|The discovery of the 14th Dalai Lama /written by Sonam Wangdu ; translated by Bhikku Thupten Kalsang Rinpoche, Ngodup Poljor, and John Blofeld.|78915453|Bangkok :Klett Thai Publications,1975.|Khe-smad Bsod-nams-dbaṅ-ʾdus,1901-||
tibetan.other.xml|000920250-1|Rnam thar rgyas pa :Materialien zu e. Biogr. d. Atiśa (Dīpaṃkaraśrījñāna) /zsgest. von Helmut Eimer.|80459061|Wiesbaden :Harrassowitz,1979.|||
tibetan.other.xml|000948729-8|The iconography of the Derge Kanjur and Tanjur :facsimile reproductions of the 648 illustrations in the Derge edition of the Tibetan Tripitaka, housed in the Library of the Oriental Institute in Prague /[edited by] Josef Kolmas.|78904986 //r863|New Delhi :Sharada Rani,1978.|||
tibetan.other.xml|000960204-6|An English-Tibetan dictionary :containing a vocabulary of approximately twenty thousand words with their Tibetan equivalents /compiled by Lama Dawasamdup Kazi.|73905679|New Delhi :Oriental Books Reprint Corp. :distributed by the Munshiram Manoharlal Publishers,1973.|Zla-ba-bsam-'grub,Kazi,1868-1922.||
tibetan.other.xml|000975241-2|Matériaux pour l'étude de la littérature populaire tibétaine /par A.W. Macdonald.||Paris :Librairie C. Klincksieck,1972, c1971.|Macdonald, Alexander W.||
tibetan.other.xml|001000473-4|Tibet, the undying flame /translated from Tibetan by Kunsang Paljor.|79906795 //r852|Dharamsala :Information &amp; Publicity Office of His Holiness the Dalai Lama,1977.|Kunsang Paljor,1942-||
tibetan.other.xml|001021642-1|The yoga of Tibet :the great exposition of secret mantra, 2 and 3 /Tsong-ka-pa ; introduced by Tenzin Gyatso, the Fourteenth Dalai Lama ; translated and edited by Jeffrey Hopkins ; associate editors for Tsong-ka-pa's text, Lati Rinpochay and Denma Lochö Rinbochay ; assistant editor, Elizabeth Napper.||London ;Boston :Allen &amp; Unwin,1981.|Tsoṅ-kha-pa Blo-bzaṅ-grags-pa,1357-1419.|0042941180 (hardbook)|
tibetan.other.xml|001022064-X|Alphabetum tibetanum missionum apostolicarum commodo editum :præmissa est disquisitio qua de vario litterarum ac regionis nomine, gentis origine, moribus, superstitione, ac manichæismo fuse disseritur : Beausobrii calumniæ in sanctum Augustinum aliosque ecclesiæ patres refutantur /studio e labore Augustini Antonii Georgii.||Köln :Editiones Una Voce,c1987.|Giorgi, Antonio Agostino,1711-1797.|3926377011|
tibetan.other.xml|001023049-1|Tantra in Tibet :the great exposition of secret mantra /Tsong-ka-pa ; introduced by His Holiness Tenzin Gyatso, the Fourteenth Dalai Lama ; translated and edited by Jeffrey Hopkins ; associate ed. for the Dalai Lama's commentary and Tsong-ka-pa's text, Lati Rinpochay ; associate ed. for Tsong-ka-pa's text, Geshe Gedün Lodrö ; assistant ed. for the Dalai Lama's commentary, Barbara Frye.||London ;Boston :Allen &amp; Unwin,c1977.|Tsoṅ-kha-pa Blo-bzaṅ-grags-pa,1357-1419.|0042940982.|
tibetan.other.xml|001029730-8|Four lamas of Dolpo :Tibetan biographies /edited &amp; translated by David L. Snellgrove.|67096703|Oxford :Cassirer,c1967.|Snellgrove, David L.||
tibetan.other.xml|001032088-1|A guide to the Bodhisattva's way of life =Bodhisattvacharyavatara = Byang.chub.sems.dpaiʹ.spy-od.pa.la.jug.pa /by Acharya Shantideva ; translated into English by Stephen Batchelor.|80904688|Dharamsala :Library of Tibetan Works &amp; Archives,c1979.|Śāntideva,active 7th century.||
tibetan.other.xml|001036546-X|The prince who became a cuckoo :a tale of liberaton /by the Lama Lo-drö of Drepung ; translated and edited by the Lama Geshé Wangyal.|81084596|New York :Theatre Arts Books,1982.|Lodrö, Geshe Gedün,1924-1979.|0878305742|
tibetan.other.xml|001042265-X|Compassion in Tibetan Buddhism /Tsong-ka-pa. With Kensur Lekden's Meditations of a tantric abbot ; edited and translated by Jeffrey Hopkins ; co-editor for Tsong-ka-pa's text, Lati Rinbochay ; associate editor for Kensur Lekden's text, Barbara Frye ; assistant editors for Tson-ka-pa's text, Anne Klein and Elizabeth Napper.|81110859|London :Rider,1980.|Tsoṅ-kha-pa Blo-bzaṅ-grags-pa,1357-1419.|0091432618 (pbk.) :|
tibetan.other.xml|001055928-0|Practice and theory of Tibetan Buddhism /[translated from the Tibetan with an introduction and notes by] Lhundup Sopa and Jeffrey Hopkins ; with a foreword by the Dalai Lama.|82464106|London :Rider,1976.||0091256216 :|
tibetan.other.xml|001055954-X|An introduction to East Asian and Tibetan linguistics and culture /Don Y. Lee.|81067770|Bloomington, IN :Eastern Press,c1981.|Lee, Don Y.|0939758016|
tibetan.other.xml|001062824-X|Le traité de la descente dans la profonde loi =Abhidharmāvatāraśāstra /de l'Arhat Skandhila ; traduit et annoté par Marcel van Velthem.|82463478 //r83|Louvain-la-Neuve :Université catholique de Louvain, Institut orientaliste,1977.|Skandhila.|2801700657|
tibetan.other.xml|001063264-6|Nāgārjuna's letter to King Gautamīputra :with explanatory notes based on Tibetan commentaries /translated into English from the Tibetan by Lozang Jamspal, Ngawang Samten Chophel, and Peter Della Santina ; and a pref. by Sakya Trizin.|79904169 //r85|Delhi :Motilal Banarsidass,1978.|Nāgārjuna,active 2nd century.|0896840220|
tibetan.other.xml|001076857-2|New Tibet :memoirs of a graduate of the Peking Institute of National Minorities /by Tsering Dorje Gashi.|81904521|Dharamsala :Information Office of His Holiness the Dalai Lama,1980.|Tsering Dorje Gashi,1941-||
tibetan.other.xml|001084318-3|Mind in Tibetan Buddhism :oral commentary on Ge-shay Jam-bel-sam-pel's Presentation of awareness and knowledge, composite of all the important points, opener of the eye of new intelligence /Lati Rinbochay ; translated, edited and introduced by Elizabeth Napper.|80084848|Valois, N.Y. :Gabriel/Snow Lion,1980.|Lati Rinbochay.|0937938025 (pbk.)|
tibetan.other.xml|001085865-2|The essence of nectar /Yeshe Tsöndru ; translated by Lobsang Tharchin with Benjamin &amp; Deborah Alterman.|81900587 //r86|Dharamsala :Library of Tibetan Works and Archives,c1979.|Ye-śes-brtson-ʾgrus.||
tibetan.other.xml|001088262-6|Tantric practice in Nying-ma /Khetsun Sangpo Rinbochay ; translated and edited by Jeffrey Hopkins ; co-edited by Anne Klein.||Ithaca, N.Y. :Gabriel/Snow Lion,1982.|Khetsun Sangpo Rinbochay.|0937938130|
tibetan.other.xml|001088797-0|Śrīdharasenas Viśvalocana :ein Jaina-Wörterbuch des Sanskrit im lamaistischen Kanon /Claus Vogel.|82463349|Göttingen :Vandenhoeck &amp; Ruprecht,1976.|Vogel, Claus.||
tibetan.other.xml|001090753-X|The Mahāmudrā eliminating the darkness of ignorance /by the Ninth Kar-ma-pa Wang-chʾug Dor-je ; with commentary given orally by Beru Khyentze Rinpoche. And Fifty stanzas of guru-devotion / by Aśvaghoṣa ; with commentary given orally by Ngawang Dhargyey ; translated from Tibetan, edited, and prepared by Alexander Berzin.|81900526|Dharamsala :Library of Tibetan Works and Archives,1978.|Dbaṅ-phyug-rdo-rje,Karma-pa IX,1556-1603.||
tibetan.other.xml|001090950-8|A compendium of ways of knowing :a clear mirror of what should be accepted and rejected /by A-kya Yong-dzin Yang-chän ga-wäi lo-drʾö ; prepared by the Translation Bureau of the Library of Tibetan Works and Archives, Geshe Ngawang Dhargyey ... [et al.].|81900306 /SA/r82|Dharmsala :Library of Tibetan Works and Archives,c1976.|Dbyaṅs-can-dgaʾ-baʾi-blo-gros,A-kya Yoṅs-ʾdzin.||
tibetan.other.xml|001093623-8|The life of Milarepa /a new translation from the Tibetan by Lobsang P. Lhalungpa ; in collaboration with Far West Translations.|82000313|Boulder :Prajñā Press,1982.|Gtsaṅ-smyon He-ru-ka,1452-1507.|0877737592 (pbk.) :|
tibetan.other.xml|001096032-5|The thirty-seven practices of all Buddhas' sons, and The prayer of the virtuous beginning, middle, and end /translations of the Tibetan rGyal.sras.lag.len so bdun.ma by THogs.med.bzang.po and THog mthah.ma by rJe TZong.kha.pa ; prepared by Ngawang Dargyey ... [et al.].|80915023 /SA/r83|[Dharamsala, H.P. :Library of Tibetan Works &amp; Archives],1973.|Rgyal-sras Thogs-med Bzaṅ-po-dpal,1295-1369.||
tibetan.other.xml|001105138-8|The life of Marpa the translator :seeing accomplishes all /Tsang Nyön Heruka ; translated from the Tibetan by the Nālandā Translation Committee, under the direction of Chögyam Trungpa.|82013183|Boulder :Prajñā Press,1982.|Gtsaṅ-smyon He-ru-ka,1452-1507.|0877737630 (pbk.) :|
tibetan.other.xml|001114828-4|The sadhana of the inseparability of the spiritual master and Avalokiteshvara :a source of all powerful attainments : a Mahayana method for accomplishment /by the Fourteeth Dalai Lama ; translated by Sherpa Tulku.|77905575 /SA|Dharamsala :Library of Tibetan Works and Archives,1975.|Bstan-ʾdzin-rgya-mtsho,Dalai Lama XIV,1935-||
tibetan.other.xml|001123333-8|A Tibetan-English dictionary, with Sanskrit synonyms /by Sarat Chandra Das.|80984278|Delhi :Motilal Banarsidass,1970.|Das, Sarat Chandra,1849-1917.|8120808878 (cloth)|
tibetan.other.xml|001123483-0|The superhuman life of Gesar of Ling /[compiled by] Alexandra David-Neel &amp; the Lama Yongden ; translated with the collaboration of Violet Sydney ; [foreword by Chögyam Trungpa]|81012190|Boulder :Prajñā Press,1981.||0877737533 (pbk.) :|
tibetan.other.xml|001123621-3|The four-themed precious garland =Chos-bzhi rin-chenʾ phreng [sic] phreng-ba : an introduction to Dzog-chʾen, the great completeness /by Long-chʾen Rb[sic]-jam-pa Drʾi-me wö-zer ; with explanation and oral commentary by Dudjom Rinpoche and Beru Khyentze Rinpoche ; translated, edited, and prepared by Alexander Berzin in conjunction with Sherpa Tulku and Mattthew Kapstein.|81900531 //r83|Dharamsala :Library of Tibetan Works and Archives,1979.|Kloṅ-chen-pa Dri-med-ʾod-zer,1308-1363.||
tibetan.other.xml|001123874-7|Sources for a history of the bSam yas debate /by G.W. Houston.|81451676|Sankt Augustin :VGH-Wissenschaftsverlag,1980.||3882800070 (pbk.) :|
tibetan.other.xml|001128428-5|Tibetan medicine, with special reference to Yoga śataka /by Bhagwan Dash.|77905081|Dharamsala, H.P. :Library of Tibetan Works and Archives,1976.|Dash, Bhagwan,1934-||
tibetan.other.xml|001131193-2|The life and teachings of Tsong-khapa /edited by Robert A.F. Thurman ; translation by Sherpa Tulku ... [et al.].|82906142|Dharamsala, Dist. Kangra, H.P., India :Library of Tibetan Works &amp; Archives,1982.|Tsoṅ-kha-pa Blo-bzaṅ-grags-pa,1357-1419.||
tibetan.other.xml|001137386-5|ʾBrug pa kun legs :das wundersame Leben eines verrückten Heiligen /Andreas Kretschmar.|81167764|Sankt Augustin :VGH Wissenschaftsverlag,1981.|ʾBrug-smyon Kun-dgaʾ-legs-pa,1455-1529.|3882800100|
tibetan.other.xml|001147297-9|Pratimā-māna-lakṣaṇaṃ /edited with an introd., Sanskrit and Tibetan texts, and English translation by Phanindra Nath Bose.|79912005 //r83|Delhi :Bharatiya Pub. House,1978.|Ātreya, Maharṣi.||
tibetan.other.xml|001149630-4|Four Tibetan-Mongolian lexicons.|82903724 /SA|New Delhi :Sharada Rani,1982.|||
tibetan.other.xml|001163816-8|Dzalendara and Sakarchupa :stories from long, long ago of the former lives of the Gyalwa Karmapa /translated ... by Katia Holmes from Khenpo Chödrak Tenpel's explanation of the Tibetan texts which record the precious words of their holinesses the XVth and XVIth Gyalwa Karmapas ; edited by Ken Holmes.|83129581|Scotland :Kagyu Samye,[1981]||0906181038|
tibetan.other.xml|001164378-1|Grundlagen tibetischer Siegelkunde :eine Untersuchung über tibetische Siegelaufschriften in ʾPhags-pa-Schrift /Dieter Schuh.|82177128|Sankt Augustin :VGH Wissenschaftsverlag,1981.|Schuh, Dieter.|3882800119|
tibetan.other.xml|001169035-6|English-Tibetan dictionary of modern Tibetan /compiled by Melvyn C. Goldstein with Ngawangthondup Narkyid.|83018119|Berkeley :University of California Press,c1984.|Goldstein, Melvyn C.|0520051572|
tibetan.other.xml|001177869-5|Introduction to the Buddhist Tantric systems :translated from Mkhas Grub Rje's Rgyud sde spyiḥi rnam par gźag pa rgyas par brjod /[by] F.D. Lessing and A. Wayman ; with original text and annotation.||Delhi :Motilal Banarsidass,1978.|Mkhas-grub Dge-legs-dpal-bzaṅ-po,1385-1438.||
tibetan.other.xml|001186183-5|Madhyamakāvatāraḥ und Madhyamakāvatārabhāṣyam :Kapitel VI, Vers 166-266 /Candrakīrti ; übersetzt und kommentiert von Helmut Tauscher.||Wien :Arbeitskreis für Tibetische und Buddhistische Studien, Universität Wien,1981.|Candrakīrti.||
tibetan.other.xml|001188811-3|Tibetan studies :being a reprint of the articles contributed to the Journal of the Asiatic Society of Bengal and Asiatic researches /by Alexander Csoma de Kőrös.|84189480|Budapest :Akadémiai Kiadó,1984.|Kőrösi Csoma, Sándor,1784-1842.|9630538229|
tibetan.other.xml|001188812-1|Tibetan-English dictionary /by Alexander Csoma de Kőrös.|84189488 /SA/r85|Budapest :Akadémiai Kiadó,1984.|Kőrösi Csoma, Sándor,1784-1842.|9630538199 (v. 1)|
tibetan.other.xml|001189403-2|Principles of Tibetan art :illustrations and explanations of Buddhist iconography and iconometry according to the Karma Gardri school /by Gega Lama.|83902722|Darjeeling, W.B., India :Jamyang Singe,1983.|Gega,Lama.||
tibetan.other.xml|001190037-7|Chibetto "mandara" shūsei =Chibetto mandara = Tibetan mandalas : the Ngor collection /chosha Sonamu Gyattso.|84230080 /AJ|Tōkyō :Kōdansha,1983.|Bsod-nams-rgya-mtsho.|4069956921 (set) :|
